Randomization - Using given seed 1234567890
Applying factor 0.3333333333333333 to item item_f1_sorcerer_bracelet. Attributes str 0 spd 3 def 0 bal 0 sla 4 smh 4 pir 2 spr 4 foc 0 ham 8 pur 9 par 10 mel 10 sol 11 hp 0 weight 33 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_f2_priest_bracelet. Attributes str 0 spd 4 def 0 bal 0 sla 6 smh 5 pir 1 spr 5 foc 5 ham 16 pur 15 par 0 mel 0 sol 0 hp 0 weight 33 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_f3_bracelet_of_movement. Attributes str 0 spd 19 def 0 bal 0 sla 10 smh 5 pir 4 spr 0 foc 0 ham 5 pur 6 par 0 mel 0 sol 0 hp 0 weight 54 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_f4_bracelet_of_composure. Attributes str 0 spd 7 def 0 bal 0 sla 7 smh 8 pir 3 spr 0 foc 21 ham 7 pur 8 par 0 mel 0 sol 0 hp 0 weight 51 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_f5_deadly_bracelet. Attributes str 0 spd 11 def 0 bal 0 sla 8 smh 5 pir 8 spr 0 foc 0 ham 7 pur 7 par 0 mel 0 sol 0 hp 0 weight 36 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_f6_harden_bracelet. Attributes str 0 spd 3 def 13 bal 7 sla 6 smh 11 pir 2 spr 0 foc 0 ham 8 pur 6 par 0 mel 0 sol 0 hp 0 weight 36 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_f7_priest_bracelet
Applying factor 0.3333333333333333 to item item_f7_priest_bracelet. Attributes str 9 spd 10 def 5 bal 7 sla 12 smh 9 pir 4 spr 0 foc 0 ham 14 pur 11 par 0 mel 0 sol 0 hp 0 weight 42 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_f8_holy_bracelet. Attributes str 0 spd 15 def 0 bal 4 sla 8 smh 4 pir 14 spr 8 foc 13 ham 12 pur 13 par 0 mel 0 sol 0 hp 0 weight 39 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_f9_king_bracelet. Attributes str 0 spd 15 def 0 bal 0 sla 7 smh 20 pir 5 spr 0 foc 0 ham 6 pur 5 par 0 mel 0 sol 0 hp 0 weight 75 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_fa_moon_bracelet
Removing ATTR_MP_RECOVERY from equip item_fa_moon_bracelet
Applying factor 0.3333333333333333 to item item_fa_moon_bracelet. Attributes str 5 spd 11 def 0 bal 0 sla 21 smh 8 pir 4 spr 0 foc 8 ham 11 pur 11 par 0 mel 0 sol 6 hp 0 weight 72 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_fb_magical_amulet. Attributes str 11 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 11 foc 12 ham 11 pur 14 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_fc_amulet_of_movement. Attributes str 0 spd 10 def 0 bal 0 sla 0 smh 0 pir 11 spr 10 foc 9 ham 10 pur 12 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_fd_amulet_of_guardian. Attributes str 0 spd 0 def 4 bal 10 sla 0 smh 0 pir 0 spr 9 foc 9 ham 30 pur 27 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_fe_deadly_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 9 foc 8 ham 8 pur 9 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_ff_amulet_of_composure. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 14 foc 28 ham 19 pur 21 par 3 mel 4 sol 3 hp 0 weight 0 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_100_amulet_of_curing
Applying factor 0.3333333333333333 to item item_100_amulet_of_curing. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 18 foc 18 ham 18 pur 42 par 4 mel 4 sol 5 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_101_amulet_of_resist. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 18 foc 16 ham 35 pur 28 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_102_mind_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 27 foc 19 ham 14 pur 24 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_103_sorcerer_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 23 foc 21 ham 12 pur 16 par 13 mel 14 sol 16 hp 0 weight 0 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_104_priest_amulet
Removing ATTR_MP_RECOVERY from equip item_104_priest_amulet
Applying factor 0.3333333333333333 to item item_104_priest_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 22 foc 21 ham 24 pur 35 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_105_amulet_of_balance. Attributes str 0 spd 0 def 2 bal 32 sla 0 smh 16 pir 0 spr 12 foc 11 ham 12 pur 19 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_106_amulet_of_recovery. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 21 foc 15 ham 17 pur 41 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_107_star_amulet. Attributes str 0 spd 7 def 0 bal 0 sla 16 smh 13 pir 15 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_108_amulet_of_winter. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 24 foc 29 ham 34 pur 44 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_109_endless_amulet
Removing ATTR_MP_RECOVERY from equip item_109_endless_amulet
Applying factor 0.3333333333333333 to item item_109_endless_amulet. Attributes str 8 spd 7 def 7 bal 10 sla 9 smh 8 pir 10 spr 9 foc 10 ham 8 pur 9 par 6 mel 9 sol 7 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_10a_cune. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_10b_blank_item_1. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_10c_torch. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_10d_lamp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_10e_sacred_feather. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_10f_blank_item_2. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_110_fiery_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_111_kings_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_112_key_of_knowledge. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_113_beast_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_114_floodgate_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_115_mermaid_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_116_key_of_delusion. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_117_brass_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_118_iron_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_119_blank_item_3. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_11a_blank_item_4. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_11b_blank_item_5. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_11c_healing_potion. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_11d_magic_potion. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_11e_anti_venom. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 22 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_11f_anti_paralytic. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 22 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_120_divine_symbol. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_121_blank_item_5. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_122_evil_eye. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_123_fire_world_stone. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 22 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_124_poison_vaccine. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_125_dust_of_rage. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_126_bottle_of_light. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_127_acid_vaccine. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_128_spirit_book. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_129_sealed_sword_stone. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_12a_young_dragon_gem. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_12b_pitcher_of_nadya. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_12c_pitcher_of_nadya_hp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_12d_pitcher_of_nadya_mp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_12e_dorados_ashes. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_12f_spirit_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_130_blue_crystal. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_131_flaming_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_132_blank_item_6. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_133_blank_item_7. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_134_blank_item_8. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_135_blank_item_9. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_136_soul_pod_5_sp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_137_soul_pod_53_sp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_138_soul_pod_29_sp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 0.3333333333333333 to item item_139_soul_pod_14_sp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 3 to creature 00_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 01_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 04_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 05_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 08_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 09_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 0c_barrel_snail
Applying difficulty by removing drop item_a2_buckler of spawn 0c_barrel_snail
Setting spawn change to 100% , creature 0c_barrel_snail
Setting spawn change to 100% , creature 01_blood_slime
Applying difficulty by removing drop item_12e_dorados_ashes of spawn 01_blood_slime
Setting spawn change to 100% , creature 01_blood_slime
Applying difficulty by removing drop item_8d_leather_boots of spawn 01_blood_slime
Setting spawn change to 100% , creature 05_horned_skull
Setting spawn change to 100% , creature 01_blood_slime
Applying difficulty by removing drop item_8f_hard_boots of spawn 01_blood_slime
Setting spawn change to 100% , creature 01_blood_slime
Applying difficulty by removing drop item_79_leather_glove of spawn 01_blood_slime
Setting spawn change to 100% , creature 01_blood_slime
Applying difficulty by removing drop item_11c_healing_potion of spawn 01_blood_slime
Setting spawn change to 100% , creature 01_blood_slime
Setting spawn change to 100% , creature 0d_crying_root
Applying difficulty by removing drop item_5f_magical_leather_armor of spawn 0d_crying_root
Setting spawn change to 100% , creature 0d_crying_root
Applying difficulty by removing drop item_1_short_sword of spawn 0d_crying_root
Setting spawn change to 100% , creature 02_bone_wolf
Setting spawn change to 100% , creature 02_bone_wolf
Setting spawn change to 100% , creature 08_dark_spider
Applying difficulty by removing drop item_11d_magic_potion of spawn 08_dark_spider
Setting spawn change to 100% , creature 02_bone_wolf
Setting spawn change to 100% , creature 08_dark_spider
Applying difficulty by removing drop item_10e_sacred_feather of spawn 08_dark_spider
Setting spawn change to 100% , creature 08_dark_spider
Applying difficulty by removing drop item_10e_sacred_feather of spawn 08_dark_spider
Setting spawn change to 100% , creature 0a_guardian_a
Applying difficulty by removing drop item_36_swift_morning_star of spawn 0a_guardian_a
Setting spawn change to 100% , creature 04_fat_mole_a
Applying factor 3 to creature 01_blood_slime. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 3 sol 0
Applying factor 3 to creature 05_horned_skull. Attributes str 0 spd 6 def 0 bal 0 sla 0 smh 0 pir 6 spr 0 foc 0 ham 0 pur 0 par 3 mel 0 sol 3
Applying factor 3 to creature 0c_barrel_snail. Attributes str 0 spd 0 def 0 bal 3 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 3 sol 0
Applying factor 3 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 04_fat_mole_a. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 05_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0d_crying_root. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 3
Applying factor 3 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 02_bone_wolf. Attributes str 6 spd 0 def 3 bal 9 sla 0 smh 0 pir 0 spr 0 foc 0 ham 12 pur 3 par 0 mel 0 sol 6
Applying factor 3 to creature 08_dark_spider. Attributes str 3 spd 0 def 0 bal 0 sla 0 smh 0 pir 3 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0a_guardian_a. Attributes str 3 spd 0 def 0 bal 0 sla 0 smh 0 pir 3 spr 3 foc 3 ham 0 pur 0 par 0 mel 0 sol 3
Applying factor 3 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 3 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying difficulty by removing collectable item_4d_helm of area human_world_cursed_region
Applying difficulty by removing collectable item_11c_healing_potion of area human_world_cursed_region
Applying difficulty by removing collectable item_11c_healing_potion of area human_world_cursed_region
Applying difficulty by removing collectable item_11c_healing_potion of area human_world_cursed_region
Applying difficulty by removing collectable item_10a_cune of area human_world_cursed_region
Applying difficulty by removing collectable item_39_axe of area human_world_cursed_region
Setting spawn change to 100% , creature 09_armored_warrior
Setting spawn change to 100% , creature 09_armored_warrior
Applying difficulty by removing drop item_10a_cune of spawn 09_armored_warrior
Setting spawn change to 100% , creature 09_armored_warrior
Applying difficulty by removing drop item_10a_cune of spawn 09_armored_warrior
Setting spawn change to 100% , creature 00_acid_slime
