Randomization - Using given seed 1234567890
Applying factor 2 to item item_be_gothic_shield_of_balance. Attributes str 82 spd 0 def 100 bal 100 sla 0 smh 0 pir 0 spr 0 foc 82 ham 100 pur 100 par 64 mel 42 sol 30 hp 0 weight 42 max_dura 100 dura 56
Applying factor 2 to item item_bf_master_gothic_shield. Attributes str 64 spd 0 def 100 bal 100 sla 0 smh 0 pir 0 spr 0 foc 72 ham 92 pur 100 par 0 mel 0 sol 0 hp 0 weight 59 max_dura 100 dura 6
Removing ATTR_HP_RECOVERY from equip item_c0_gothic_shield_of_power
Removing ATTR_MP_RECOVERY from equip item_c0_gothic_shield_of_power
Applying factor 2 to item item_c0_gothic_shield_of_power. Attributes str 100 spd 0 def 100 bal 100 sla 0 smh 0 pir 0 spr 0 foc 100 ham 100 pur 100 par 0 mel 0 sol 0 hp 0 weight 74 max_dura 100 dura 100
Applying factor 2 to item item_c1_gothic_shield_of_rage. Attributes str 78 spd 0 def 56 bal 56 sla 0 smh 0 pir 0 spr 40 foc 96 ham 100 pur 100 par 0 mel 0 sol 0 hp 0 weight 24 max_dura 46 dura 14
Applying factor 2 to item item_c2_shinning_gothic_shield. Attributes str 100 spd 0 def 100 bal 100 sla 0 smh 0 pir 0 spr 28 foc 100 ham 100 pur 100 par 0 mel 0 sol 80 hp 0 weight 4 max_dura 30 dura 20
Applying factor 2 to item item_c3_holy_gothic_shield. Attributes str 36 spd 0 def 66 bal 74 sla 0 smh 0 pir 0 spr 56 foc 100 ham 100 pur 100 par 96 mel 92 sol 100 hp 0 weight 11 max_dura 36 dura 32
Applying factor 2 to item item_c4_summoner_ring_of_fire. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 22 foc 16 ham 0 pur 0 par 100 mel 0 sol 0 hp 0 weight 0 max_dura 36 dura 36
Applying factor 2 to item item_c5_summoner_ring_of_fire. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 64 pir 0 spr 28 foc 20 ham 0 pur 0 par 100 mel 0 sol 0 hp 0 weight 0 max_dura 20 dura 20
Applying factor 2 to item item_c6_ring_of_fire_resist. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 40 foc 26 ham 68 pur 0 par 100 mel 0 sol 0 hp 0 weight 0 max_dura 46 dura 40
Applying factor 2 to item item_c7_priest_ring_of_fire. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 48 foc 36 ham 40 pur 46 par 100 mel 0 sol 0 hp 0 weight 0 max_dura 30 dura 26
Removing ATTR_MP_RECOVERY from equip item_c8_sorcerer_ring_of_fire
Applying factor 2 to item item_c8_sorcerer_ring_of_fire. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 52 foc 42 ham 0 pur 0 par 100 mel 68 sol 24 hp 0 weight 0 max_dura 24 dura 8
Applying factor 2 to item item_c9_summoner_ring_of_frost. Attributes str 0 spd 52 def 0 bal 0 sla 0 smh 0 pir 0 spr 20 foc 18 ham 0 pur 0 par 82 mel 0 sol 0 hp 0 weight 0 max_dura 24 dura 22
Applying factor 2 to item item_ca_summoner_ring_of_frost. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 24 foc 26 ham 0 pur 0 par 72 mel 0 sol 0 hp 0 weight 0 max_dura 32 dura 14
Applying factor 2 to item item_cb_balance_ring_of_frost. Attributes str 16 spd 0 def 0 bal 40 sla 0 smh 0 pir 32 spr 30 foc 38 ham 0 pur 0 par 100 mel 0 sol 0 hp 0 weight 0 max_dura 20 dura 20
Removing ATTR_MP_RECOVERY from equip item_cc_priest_ring_of_frost
Applying factor 2 to item item_cc_priest_ring_of_frost. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 38 foc 32 ham 38 pur 28 par 100 mel 0 sol 0 hp 0 weight 0 max_dura 30 dura 20
Applying factor 2 to item item_cd_sorcerer_ring_of_frost. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 60 foc 40 ham 0 pur 0 par 100 mel 20 sol 36 hp 0 weight 0 max_dura 22 dura 20
Removing ATTR_HP_RECOVERY from equip item_ce_soul_ring
Applying factor 2 to item item_ce_soul_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 26 foc 14 ham 0 pur 0 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 14 dura 4
Removing ATTR_HP_RECOVERY from equip item_cf_soul_ring
Applying factor 2 to item item_cf_soul_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 32 foc 32 ham 0 pur 0 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 28 dura 4
Removing ATTR_HP_RECOVERY from equip item_d0_holy_ring_of_resist
Applying factor 2 to item item_d0_holy_ring_of_resist. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 42 foc 26 ham 56 pur 0 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 20 dura 18
Removing ATTR_HP_RECOVERY from equip item_d1_holy_ring_of_priest
Applying factor 2 to item item_d1_holy_ring_of_priest. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 52 foc 38 ham 58 pur 32 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 12 dura 12
Removing ATTR_HP_RECOVERY from equip item_d2_holy_ring
Applying factor 2 to item item_d2_holy_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 62 foc 40 ham 0 pur 0 par 84 mel 34 sol 100 hp 0 weight 0 max_dura 86 dura 40
Applying factor 2 to item item_d3_dark_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 16 foc 28 ham 0 pur 0 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 22 dura 16
Applying factor 2 to item item_d4_dark_ring. Attributes str 20 spd 20 def 0 bal 0 sla 0 smh 0 pir 0 spr 36 foc 36 ham 0 pur 0 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 32 dura 30
Removing ATTR_MP_RECOVERY from equip item_d5_dark_priest_ring
Applying factor 2 to item item_d5_dark_priest_ring. Attributes str 0 spd 0 def 0 bal 0 sla 30 smh 0 pir 0 spr 46 foc 42 ham 36 pur 62 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 44 dura 38
Applying factor 2 to item item_d6_dark_sorcerer_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 52 foc 54 ham 0 pur 0 par 100 mel 100 sol 100 hp 0 weight 0 max_dura 56 dura 8
Applying factor 2 to item item_d7_ring_of_poison. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 8 foc 16 ham 0 pur 0 par 0 mel 100 sol 0 hp 0 weight 0 max_dura 12 dura 6
Applying factor 2 to item item_d8_ring_of_poison. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 14 foc 22 ham 0 pur 0 par 0 mel 100 sol 0 hp 0 weight 0 max_dura 34 dura 0
Applying factor 2 to item item_d9_ring_of_protect. Attributes str 14 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 26 foc 28 ham 58 pur 58 par 0 mel 100 sol 0 hp 0 weight 0 max_dura 24 dura 22
Applying factor 2 to item item_da_sorcerer_ring_of_poison. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 36 foc 38 ham 0 pur 0 par 100 mel 100 sol 58 hp 0 weight 0 max_dura 30 dura 16
Applying factor 2 to item item_db_caustic_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 10 foc 12 ham 0 pur 0 par 0 mel 100 sol 0 hp 0 weight 0 max_dura 42 dura 36
Applying factor 2 to item item_dc_caustic_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 10 foc 22 ham 0 pur 0 par 0 mel 100 sol 0 hp 0 weight 0 max_dura 6 dura 4
Applying factor 2 to item item_dd_caustic_priest_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 28 foc 28 ham 78 pur 52 par 0 mel 100 sol 0 hp 0 weight 0 max_dura 16 dura 16
Applying factor 2 to item item_de_caustic_sorcerer_ring. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 32 foc 34 ham 0 pur 0 par 92 mel 100 sol 28 hp 0 weight 0 max_dura 44 dura 30
Applying factor 2 to item item_df_ring_of_desire. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 100 mel 100 sol 98 hp 0 weight 0 max_dura 32 dura 26
Applying factor 2 to item item_e0_ring_of_ice. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 100 mel 94 sol 98 hp 0 weight 0 max_dura 50 dura 8
Applying factor 2 to item item_e1_ring_of_dark_souls. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 98 mel 100 sol 100 hp 0 weight 0 max_dura 26 dura 16
Applying factor 2 to item item_e2_black_ring. Attributes str 30 spd 66 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 62 dura 60
Applying factor 2 to item item_e3_ring_of_seal. Attributes str 24 spd 60 def 0 bal 0 sla 60 smh 56 pir 54 spr 62 foc 62 ham 58 pur 58 par 100 mel 100 sol 100 hp 0 weight 0 max_dura 48 dura 34
Removing ATTR_HP_RECOVERY from equip item_e4_ring_of_dead_spirit
Removing ATTR_MP_RECOVERY from equip item_e4_ring_of_dead_spirit
Applying factor 2 to item item_e4_ring_of_dead_spirit. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 48 foc 36 ham 0 pur 0 par 100 mel 100 sol 100 hp 0 weight 0 max_dura 84 dura 76
Applying factor 2 to item item_e5_ring_of_rage. Attributes str 0 spd 0 def 0 bal 0 sla 62 smh 58 pir 68 spr 18 foc 26 ham 0 pur 24 par 0 mel 0 sol 40 hp 0 weight 0 max_dura 6 dura 2
Applying factor 2 to item item_e6_ring_of_drain. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 64 foc 40 ham 40 pur 0 par 0 mel 0 sol 100 hp 0 weight 0 max_dura 6 dura 6
Applying factor 2 to item item_e7_bracelet_of_resist. Attributes str 0 spd 48 def 0 bal 0 sla 24 smh 22 pir 10 spr 0 foc 0 ham 100 pur 50 par 0 mel 0 sol 0 hp 0 weight 4 max_dura 0 dura 0
Applying factor 2 to item item_e8_bracelet_of_balance. Attributes str 0 spd 42 def 0 bal 66 sla 18 smh 12 pir 20 spr 0 foc 0 ham 42 pur 36 par 0 mel 0 sol 0 hp 0 weight 4 max_dura 0 dura 0
Applying factor 2 to item item_e9_bracelet_of_movement. Attributes str 0 spd 96 def 0 bal 0 sla 46 smh 18 pir 16 spr 0 foc 0 ham 34 pur 30 par 0 mel 0 sol 0 hp 0 weight 3 max_dura 0 dura 0
Applying factor 2 to item item_ea_bracelet_of_composure. Attributes str 0 spd 46 def 0 bal 0 sla 34 smh 38 pir 14 spr 0 foc 78 ham 44 pur 48 par 0 mel 0 sol 0 hp 0 weight 4 max_dura 0 dura 0
Applying factor 2 to item item_eb_bracelet_of_curing. Attributes str 0 spd 44 def 0 bal 0 sla 32 smh 12 pir 6 spr 0 foc 0 ham 40 pur 100 par 0 mel 0 sol 0 hp 0 weight 5 max_dura 0 dura 0
Applying factor 2 to item item_ec_bracelet_of_recovery. Attributes str 0 spd 38 def 0 bal 0 sla 14 smh 26 pir 6 spr 0 foc 0 ham 32 pur 46 par 0 mel 0 sol 0 hp 0 weight 4 max_dura 0 dura 0
Applying factor 2 to item item_ed_mind_bracelet. Attributes str 0 spd 42 def 0 bal 0 sla 36 smh 10 pir 4 spr 54 foc 0 ham 46 pur 56 par 0 mel 0 sol 0 hp 0 weight 2 max_dura 0 dura 0
Applying factor 2 to item item_ee_mighty_ring. Attributes str 0 spd 28 def 0 bal 0 sla 62 smh 56 pir 34 spr 0 foc 0 ham 36 pur 32 par 22 mel 24 sol 16 hp 0 weight 2 max_dura 0 dura 0
Applying factor 2 to item item_ef_deadly_bracelet. Attributes str 0 spd 54 def 0 bal 0 sla 24 smh 14 pir 26 spr 0 foc 0 ham 28 pur 18 par 0 mel 0 sol 0 hp 0 weight 2 max_dura 0 dura 0
Applying factor 2 to item item_f0_guardian_bracelet. Attributes str 30 spd 30 def 22 bal 16 sla 36 smh 26 pir 14 spr 0 foc 0 ham 78 pur 70 par 0 mel 0 sol 0 hp 0 weight 5 max_dura 0 dura 0
Applying factor 2 to item item_f1_sorcerer_bracelet. Attributes str 0 spd 16 def 0 bal 0 sla 24 smh 20 pir 12 spr 22 foc 0 ham 46 pur 50 par 60 mel 58 sol 66 hp 0 weight 6 max_dura 0 dura 0
Applying factor 2 to item item_f2_priest_bracelet. Attributes str 0 spd 24 def 0 bal 0 sla 32 smh 30 pir 6 spr 26 foc 30 ham 94 pur 88 par 0 mel 0 sol 0 hp 0 weight 6 max_dura 0 dura 0
Applying factor 2 to item item_f3_bracelet_of_movement. Attributes str 0 spd 100 def 0 bal 0 sla 58 smh 28 pir 22 spr 0 foc 0 ham 30 pur 36 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 0 dura 0
Applying factor 2 to item item_f4_bracelet_of_composure. Attributes str 0 spd 42 def 0 bal 0 sla 40 smh 46 pir 18 spr 0 foc 100 ham 42 pur 46 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 0 dura 0
Applying factor 2 to item item_f5_deadly_bracelet. Attributes str 0 spd 66 def 0 bal 0 sla 46 smh 30 pir 44 spr 0 foc 0 ham 38 pur 42 par 0 mel 0 sol 0 hp 0 weight 6 max_dura 0 dura 0
Applying factor 2 to item item_f6_harden_bracelet. Attributes str 0 spd 16 def 76 bal 38 sla 32 smh 64 pir 12 spr 0 foc 0 ham 48 pur 34 par 0 mel 0 sol 0 hp 0 weight 6 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_f7_priest_bracelet
Applying factor 2 to item item_f7_priest_bracelet. Attributes str 50 spd 56 def 26 bal 42 sla 72 smh 50 pir 24 spr 0 foc 0 ham 82 pur 62 par 0 mel 0 sol 0 hp 0 weight 7 max_dura 0 dura 0
Applying factor 2 to item item_f8_holy_bracelet. Attributes str 0 spd 86 def 0 bal 24 sla 48 smh 24 pir 80 spr 46 foc 74 ham 68 pur 74 par 0 mel 0 sol 0 hp 0 weight 7 max_dura 0 dura 0
Applying factor 2 to item item_f9_king_bracelet. Attributes str 0 spd 88 def 0 bal 0 sla 42 smh 100 pir 30 spr 0 foc 0 ham 32 pur 28 par 0 mel 0 sol 0 hp 0 weight 13 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_fa_moon_bracelet
Removing ATTR_MP_RECOVERY from equip item_fa_moon_bracelet
Applying factor 2 to item item_fa_moon_bracelet. Attributes str 26 spd 66 def 0 bal 0 sla 100 smh 46 pir 24 spr 0 foc 46 ham 62 pur 66 par 0 mel 0 sol 34 hp 0 weight 12 max_dura 0 dura 0
Applying factor 2 to item item_fb_magical_amulet. Attributes str 64 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 66 foc 72 ham 62 pur 84 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_fc_amulet_of_movement. Attributes str 0 spd 58 def 0 bal 0 sla 0 smh 0 pir 64 spr 58 foc 54 ham 60 pur 70 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_fd_amulet_of_guardian. Attributes str 0 spd 0 def 24 bal 60 sla 0 smh 0 pir 0 spr 52 foc 50 ham 100 pur 100 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_fe_deadly_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 50 foc 44 ham 48 pur 54 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_ff_amulet_of_composure. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 82 foc 100 ham 100 pur 100 par 16 mel 24 sol 18 hp 0 weight 0 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_100_amulet_of_curing
Applying factor 2 to item item_100_amulet_of_curing. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 100 foc 100 ham 100 pur 100 par 24 mel 20 sol 30 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_101_amulet_of_resist. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 100 foc 92 ham 100 pur 100 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_102_mind_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 100 foc 100 ham 82 pur 100 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_103_sorcerer_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 100 foc 100 ham 68 pur 94 par 76 mel 82 sol 94 hp 0 weight 0 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_104_priest_amulet
Removing ATTR_MP_RECOVERY from equip item_104_priest_amulet
Applying factor 2 to item item_104_priest_amulet. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 100 foc 100 ham 100 pur 100 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_105_amulet_of_balance. Attributes str 0 spd 0 def 12 bal 100 sla 0 smh 96 pir 0 spr 70 foc 64 ham 72 pur 100 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_106_amulet_of_recovery. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 100 foc 90 ham 100 pur 100 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_107_star_amulet. Attributes str 0 spd 40 def 0 bal 0 sla 94 smh 78 pir 86 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_108_amulet_of_winter. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 100 foc 100 ham 100 pur 100 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Removing ATTR_HP_RECOVERY from equip item_109_endless_amulet
Removing ATTR_MP_RECOVERY from equip item_109_endless_amulet
Applying factor 2 to item item_109_endless_amulet. Attributes str 46 spd 42 def 38 bal 56 sla 52 smh 48 pir 58 spr 50 foc 56 ham 44 pur 52 par 36 mel 50 sol 42 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_10a_cune. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_10b_blank_item_1. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_10c_torch. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_10d_lamp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_10e_sacred_feather. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_10f_blank_item_2. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_110_fiery_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_111_kings_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_112_key_of_knowledge. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_113_beast_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_114_floodgate_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_115_mermaid_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_116_key_of_delusion. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_117_brass_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_118_iron_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_119_blank_item_3. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_11a_blank_item_4. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_11b_blank_item_5. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_11c_healing_potion. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_11d_magic_potion. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_11e_anti_venom. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 100 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_11f_anti_paralytic. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 100 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_120_divine_symbol. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_121_blank_item_5. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_122_evil_eye. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_123_fire_world_stone. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 100 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_124_poison_vaccine. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_125_dust_of_rage. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_126_bottle_of_light. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_127_acid_vaccine. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_128_spirit_book. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_129_sealed_sword_stone. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_12a_young_dragon_gem. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_12b_pitcher_of_nadya. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_12c_pitcher_of_nadya_hp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_12d_pitcher_of_nadya_mp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_12e_dorados_ashes. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
Applying factor 2 to item item_12f_spirit_key. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 0 max_dura 0 dura 0
